"Id_accident";"Lettre Conventionnelle Véhicule";"Année";"Lieu Admin Actuel - Territoire Nom";"CNIT";"Catégorie véhicule";"Age véhicule"
"67 170 252";"A";"2023";"Métropole";"MVW52C2KF753";"VT";"19"
"67 170 252";"B";"2023";"Métropole";"L3EYAMM20017009";"Moto lourde";"0"
"67 170 253";"A";"2023";"Métropole";"LYM14G400369";"Moto lourde";"16"
"67 170 254";"A";"2023";"Métropole";"LJS1AM407255";"Moto lourde";"17"
"67 170 255";"A";"2023";"Métropole";"N/A";"Autres";"9"
"67 170 255";"B";"2023";"Métropole";"MMB56G1AC430";"VT";"20"
"67 170 256";"A";"2023";"Métropole";"M10JT0VP0185151";"VT";"5"
"67 170 257";"B";"2023";"Métropole";"M10CTRVP0719409";"VT";"4"
"67 170 258";"A";"2023";"Métropole";"N/A";"Moto légère";"29"
"67 170 259";"B";"2023";"Métropole";"M10RENVPE00T336";"VT";"0"
"67 170 260";"A";"2023";"Métropole";"M10DACVP000D154";"VT";"13"
"67 170 260";"B";"2023";"Métropole";"N/A";"Moto lourde";"32"
"67 170 261";"A";"2023";"Métropole";"L3EDUCM2000E028";"Moto lourde";"7"
"67 170 262";"A";"2023";"Métropole";"M10VWGVPV81G476";"VT";"3"
"67 170 262";"B";"2023";"Métropole";"LJS14L30J337";"Moto lourde";"14"
"67 170 264";"A";"2023";"Métropole";"M10PGTVP000W817";"VT";"11"
"67 170 264";"B";"2023";"Métropole";"M10FRDVPP034G78";"VT";"9"
"67 170 264";"C";"2023";"Métropole";"M10PGTVP000W817";"VT";"11"
"67 170 265";"A";"2023";"Métropole";"M10RENVPD236406";"VT";"2"
"67 170 265";"B";"2023";"Métropole";"N/A";"Moto légère";"31"
"67 170 266";"A";"2023";"Métropole";"M10RENVP0005189";"VT";"12"
"67 170 266";"B";"2023";"Métropole";"L1EMGWCL000P026";"Cyclo";"5"
"67 170 267";"A";"2023";"Métropole";"L1EMSHCL0008146";"Cyclo";"5"
"67 170 268";"A";"2023";"Métropole";"N/A";"VT";"30"
"67 170 269";"A";"2023";"Métropole";"L1EPGGCL000X885";"Cyclo";"5"
"67 170 270";"A";"2023";"Métropole";"MPE5302MB772";"VT";"21"
"67 170 271";"A";"2023";"Métropole";"L3EBMWM2060A414";"Moto lourde";"4"
"67 170 271";"B";"2023";"Métropole";"M10FRDVP001X214";"VT";"11"
"67 170 272";"A";"2023";"Métropole";"MCT5306L1863";"VT";"18"
"67 170 272";"B";"2023";"Métropole";"N10RENCT50DJ864";"VU";"6"
"67 170 272";"C";"2023";"Métropole";"MPE7512PB257";"VT";"14"
"67 170 274";"A";"2023";"Métropole";"N/A";"VT";"1"
"67 170 275";"A";"2023";"Métropole";"N/A";"VT";"7"
"67 170 275";"B";"2023";"Métropole";"MPE5012TG630";"VT";"14"
"67 170 276";"A";"2023";"Métropole";"N/A";"VU";"15"
"67 170 277";"A";"2023";"Métropole";"N/A";"Cyclo";"7"
"67 170 278";"A";"2023";"Métropole";"N10VWGCTAG7A111";"VU";"0"
"67 170 278";"B";"2023";"Métropole";"MMN1701AR056";"VT";"19"
"67 170 279";"Z";"2023";"Métropole";"M10PGTVP125R589";"VT";"1"
"67 170 280";"A";"2023";"Métropole";"N/A";"VU";"13"
"67 170 280";"B";"2023";"Métropole";"N/A";"Autres";"17"
"67 170 281";"A";"2023";"Métropole";"MAU53E2GQ579";"VT";"17"
"67 170 281";"B";"2023";"Métropole";"M10RENVP3157907";"VT";"9"
"67 170 282";"A";"2023";"Métropole";"M10CTRVP000B155";"VT";"13"
"67 170 283";"A";"2023";"Métropole";"N10NSSCT029S991";"VU";"4"
"67 170 283";"B";"2023";"Métropole";"N10RENCT533P352";"VU";"5"
"67 170 283";"C";"2023";"Métropole";"M10K1AVP0022860";"VT";"4"
"67 170 284";"A";"2023";"Métropole";"L3EHNDM2000K460";"Moto lourde";"9"
"67 170 285";"A";"2023";"Autres OM";"N/A";"VT";"8"
"67 170 288";"A";"2023";"Métropole";"L3EYAMM20003854";"Moto lourde";"3"
"67 170 288";"B";"2023";"Métropole";"T10JHDTAG17C203";"Autres";"1"
"67 170 289";"A";"2023";"Métropole";"mct5002py980";"VT";"16"
"67 170 290";"A";"2023";"Métropole";"M10PGTVP080N351";"VT";"3"
"67 170 290";"B";"2023";"Métropole";"M10RENVP491K223";"VT";"5"
"67 170 291";"A";"2023";"Métropole";"M10PGTVP003Z235";"VT";"10"
"67 170 291";"B";"2023";"Métropole";"N/A";"PL";"5"
"67 170 292";"A";"2023";"Métropole";"M10VWGVPV810945";"VT";"3"
"67 170 292";"B";"2023";"Métropole";"M10JT0VP0087903";"VT";"9"
"67 170 294";"A";"2023";"Métropole";"MFT5112H0948";"VT";"15"
"67 170 295";"A";"2023";"Métropole";"N/A";"PL";"2"
"67 170 296";"A";"2023";"Métropole";"LJH19L40U122";"Moto lourde";"17"
"67 170 296";"B";"2023";"Métropole";"M1GBMWVP005Z743";"VT";"10"
"67 170 300";"A";"2023";"Métropole";"L1EHGMCL000M003";"Cyclo";"2"
"67 170 301";"A";"2023";"Métropole";"MJZ1415ED053";"VT";"23"
"67 170 301";"B";"2023";"Métropole";"M10AUDVP001D462";"VT";"12"
"67 170 302";"A";"2023";"Métropole";"M10CTRVP0001400";"VT";"12"
"67 170 303";"A";"2023";"Métropole";"M10JT0VP0120576";"VT";"7"
"67 170 303";"B";"2023";"Métropole";"MRE5021EP748";"VT";"12"
"67 170 304";"A";"2023";"Métropole";"L3EBMWM20349597";"Moto lourde";"2"
"67 170 304";"B";"2023";"Métropole";"M10CTRVP1359830";"VT";"1"
"67 170 305";"A";"2023";"Métropole";"MBM5432NR492";"VT";"18"
"67 170 306";"A";"2023";"Métropole";"VBKGSB206SM4051";"Moto lourde";"28"
"67 170 307";"A";"2023";"Métropole";"N/A";"Autres";"N/A"
"67 170 309";"A";"2023";"Métropole";"N/A";"VT";"10"
"67 170 309";"B";"2023";"Métropole";"M10KIAVP0046147";"VT";"1"
"67 170 310";"A";"2023";"Métropole";"M10PGTVP0113558";"VT";"9"
"67 170 311";"A";"2023";"Métropole";"MCT1001BK509";"VT";"22"
"67 170 312";"A";"2023";"Métropole";"M10RENVP000S007";"VT";"12"
"67 170 313";"A";"2023";"Métropole";"MPL53E6RK533";"VT";"15"
"67 170 313";"B";"2023";"Métropole";"MCT5104CQ583";"VT";"21"
"67 170 314";"A";"2023";"Métropole";"N/A";"Cyclo";"13"
"67 170 314";"B";"2023";"Métropole";"M10RENVP0093203";"VT";"11"
"67 170 315";"A";"2023";"Métropole";"MCT1102PH843";"VT";"18"
"67 170 317";"A";"2023";"Métropole";"N/A";"VU";"18"
"67 170 317";"B";"2023";"Métropole";"N/A";"VU";"27"
"67 170 317";"C";"2023";"Métropole";"MRE5022EW559";"VT";"15"
"67 170 317";"D";"2023";"Métropole";"M10FRDVP456X413";"VT";"0"
"67 170 318";"A";"2023";"Métropole";"N/A";"VT";"0"
"67 170 319";"A";"2023";"Métropole";"N/A";"Moto légère";"31"
"67 170 319";"B";"2023";"Métropole";"N/A";"VT";"7"
"67 170 320";"A";"2023";"Métropole";"M10HMCVP000L534";"VT";"11"
"67 170 321";"A";"2023";"Métropole";"M10MC3VPTT89654";"VT";"0"
"67 170 321";"B";"2023";"Métropole";"LKW17L408290";"Moto lourde";"13"
"67 170 322";"A";"2023";"Métropole";"L3EHNDML0011322";"Moto légère";"2"
"67 170 322";"B";"2023";"Métropole";"M10VWGVPD631831";"VT";"N/A"
"67 170 323";"A";"2023";"Métropole";"M10VWGVPJ638117";"VT";"5"
"67 170 324";"A";"2023";"Métropole";"M30HEUTC0003327";"TC";"9"
"67 170 325";"A";"2023";"Métropole";"M10DACVP001U752";"VT";"2"
"67 170 325";"B";"2023";"Métropole";"M10RENVP002J358";"VT";"11"
"67 170 325";"C";"2023";"Métropole";"N/A";"PL";"16"
"67 170 326";"A";"2023";"Métropole";"M10DACVP001B284";"VT";"4"
"67 170 326";"B";"2023";"Métropole";"L1ESYMCL000T527";"Cyclo";"1"
"67 170 327";"A";"2023";"Métropole";"M10CTRVP066H167";"VT";"4"
"67 170 327";"B";"2023";"Métropole";"L3EYAMML000J973";"Moto légère";"1"
"67 170 328";"A";"2023";"Métropole";"N/A";"VT";"14"
"67 170 329";"A";"2023";"Métropole";"N/A";"VT";"2"
"67 170 329";"B";"2023";"Métropole";"N/A";"VT";"N/A"
"67 170 330";"A";"2023";"Métropole";"M10RENVPB83J839";"VT";"2"
"67 170 330";"B";"2023";"Métropole";"N/A";"Moto lourde";"25"
"67 170 331";"A";"2023";"Métropole";"N/A";"VU";"16"
"67 170 332";"A";"2023";"Métropole";"M10K1AVP004J512";"VT";"0"
"67 170 332";"B";"2023";"Métropole";"M10VWGVPS59C955";"VT";"4"
"67 170 333";"A";"2023";"Métropole";" M10PGTVP080L34";"VT";"3"
"67 170 333";"B";"2023";"Métropole";"M10FRDVP140P878";"VT";"7"
"67 170 333";"C";"2023";"Métropole";"MRE5314CH549";"VT";"19"
"67 170 333";"D";"2023";"Métropole";"M10JT0VP0614276";"VT";"1"
"67 170 334";"A";"2023";"Métropole";"M10PGTVP037R325";"VT";"7"
"67 170 335";"A";"2023";"Métropole";"MPE000ACD062";"VT";"26"
"67 170 336";"A";"2023";"Métropole";"N/A";"VU";"13"
"67 170 337";"A";"2023";"Métropole";"M10CTRVP189E659";"VT";"0"
"67 170 337";"B";"2023";"Métropole";"L3EYAMM20012137";"Moto lourde";"0"
"67 170 338";"A";"2023";"Métropole";"L1EKYMCL000C166";"Cyclo";"7"
"67 170 338";"B";"2023";"Métropole";"N/A";"VU";"3"
"67 170 339";"A";"2023";"Métropole";"N/A";"VT";"25"
"67 170 339";"B";"2023";"Métropole";"L3ESUZM2000R125";"Moto lourde";"10"
"67 170 340";"A";"2023";"Métropole";"N/A";"VT";"26"
"67 170 341";"A";"2023";"Métropole";"N/A";"VU";"N/A"
"67 170 342";"A";"2023";"Métropole";"N/A";"VT";"N/A"
"67 170 343";"A";"2023";"Métropole";"M10VWGVPT40F579";"VT";"4"
"67 170 343";"B";"2023";"Métropole";"MFD50E2C3146";"VT";"16"
"67 170 344";"A";"2023";"Métropole";"L3EPGGM10002633";"Moto lourde";"9"
"67 170 345";"A";"2023";"Métropole";"M10SETVP0076758";"VT";"3"
"67 170 345";"B";"2023";"Métropole";"M10PSCVP000P135";"VT";"14"
"67 170 345";"C";"2023";"Métropole";"M10RENVPD23T368";"VT";"1"
"67 170 346";"A";"2023";"Métropole";"L3EHNDML000L769";"Moto légère";"3"
"67 170 346";"B";"2023";"Métropole";"MFD52E2SB233";"VT";"17"
"67 170 348";"A";"2023";"Métropole";"MPE5002KB793";"VT";"19"
"67 170 348";"B";"2023";"Métropole";"N/A";"PL";"4"
"67 170 349";"A";"2023";"Métropole";"EDA205LMLRSNNK9";"PL";"9"
"67 170 349";"B";"2023";"Métropole";"N/A";"VT";"3"
"67 170 350";"A";"2023";"Métropole";"M10MC3VPD04S129";"VT";"1"
"67 170 351";"Z";"2023";"Métropole";"N/A";"VT";"N/A"
"67 170 352";"A";"2023";"DOM";"M10PELVP6475843";"VT";"1"
"67 170 353";"A";"2023";"Métropole";"MTC7516V0110";"VT";"15"
"67 170 353";"B";"2023";"Métropole";"LJS92E206327";"Moto légère";"16"
"67 170 354";"A";"2023";"Métropole";"MPE1211TE270";"VT";"16"
"67 170 355";"A";"2023";"Métropole";"M100PGTVP180R98";"VT";"1"
"67 170 355";"B";"2023";"Métropole";"BA3CCA11AA6SF80";"PL";"7"
"67 170 356";"A";"2023";"Métropole";"N/A";"Indéterminable";"N/A"
"67 170 357";"A";"2023";"Métropole";"L3EKWAM2000J159";"Moto lourde";"6"
"67 170 359";"A";"2023";"Métropole";"T20MFGTA0003137";"Autres";"13"
"67 170 359";"B";"2023";"Métropole";"N/A";"Moto légère";"25"
"67 170 360";"A";"2023";"Autres OM";"N/A";"Moto légère";"0"
"67 170 360";"B";"2023";"Autres OM";"B40004SUPER5";"VT";"36"
"67 170 361";"A";"2023";"Métropole";"U10RENVP013R902";"VT";"10"
"67 170 361";"B";"2023";"Métropole";"N10RENCT555Y472";"VU";"5"
"67 170 362";"A";"2023";"Métropole";"MVW55D4E9551";"VT";"22"
"67 170 363";"A";"2023";"Métropole";"MST1105D2353";"VT";"14"
"67 170 363";"B";"2023";"Métropole";"LKW14L30M201";"Moto lourde";"15"
"67 170 364";"A";"2023";"Métropole";"M10JT0VP029T940";"VT";"3"
"67 170 364";"B";"2023";"Métropole";"MRE5222EF558";"VT";"15"
"67 170 364";"C";"2023";"Métropole";"N/A";"VT";"1"
"67 170 365";"A";"2023";"Métropole";"N/A";"VT";"20"
"67 170 365";"B";"2023";"Métropole";"M10AUDVPOO1G429";"VT";"12"
"67 170 366";"A";"2023";"Métropole";"L3EYAMM20000366";"Moto lourde";"10"
"67 170 367";"A";"2023";"Métropole";"M10BMWVP0475432";"VT";"4"
"67 170 368";"A";"2023";"Métropole";"N10PGTCT0484264";"VU";"6"
"67 170 368";"B";"2023";"Métropole";"M10RENVP510M885";"VT";"7"
"67 170 369";"A";"2023";"Métropole";"L3EKYMML000R704";"Moto légère";"1"
"67 170 370";"A";"2023";"Métropole";"N/A";"VT";"5"
"67 170 371";"A";"2023";"Métropole";"N10VWGCTU15L155";"VU";"3"
"67 170 371";"B";"2023";"Métropole";"L3EKWAM2000B442";"Moto lourde";"0"
"67 170 373";"A";"2023";"Métropole";"LKY12E207364";"Moto légère";"12"
"67 170 373";"B";"2023";"Métropole";"N10RENCT0147005";"VU";"9"
"67 170 374";"A";"2023";"Métropole";"M10RENVPD99N543";"VT";"0"
"67 170 375";"A";"2023";"Métropole";"N10RENCTC976368";"VU";"1"
"67 170 375";"B";"2023";"Métropole";"M10PGTVP047J089";"VT";"7"
"67 170 377";"A";"2023";"Métropole";"N/A";"VT";"9"
"67 170 378";"A";"2023";"Métropole";"M10VWGVPX483749";"VT";"1"
"67 170 378";"B";"2023";"Métropole";"MCT1204CN424";"VT";"23"
"67 170 379";"A";"2023";"Métropole";"MCT1102P3962";"VT";"15"
"67 170 380";"A";"2023";"Métropole";" VF1FLABA52V124";"VU";"21"
"67 170 381";"A";"2023";"Métropole";"N/A";"VT";"9"
"67 170 382";"A";"2023";"Métropole";"LJS1AM40L136";"Moto lourde";"20"
"67 170 383";"A";"2023";"Métropole";"MCT5002PY980";"VT";"14"
"67 170 384";"A";"2023";"Métropole";"N30MCZTRCD16004";"PL";"4"
"67 170 384";"B";"2023";"Métropole";"N30VLVTRK14G317";"PL";"5"
"67 170 385";"A";"2023";"Métropole";"N/A";"Autres";"14"
"67 170 385";"B";"2023";"Métropole";"N/A";"Cyclo";"0"
"67 170 386";"A";"2023";"DOM";"JMZBG13C2007821";"VT";"27"
"67 170 387";"A";"2023";"Métropole";"N/A";"VT";"4"
"67 170 387";"B";"2023";"Métropole";"N/A";"Moto lourde";"6"
"67 170 388";"A";"2023";"Métropole";"MFD16F2L6392";"VT";"15"
"67 170 388";"B";"2023";"Métropole";"L3EAPRML000X578";"Moto légère";"1"
"67 170 389";"A";"2023";"Métropole";"MCT000AA9326";"VT";"24"
"67 170 389";"B";"2023";"Métropole";"N10RENCT009Z584";"VU";"9"
"67 170 390";"A";"2023";"Métropole";"LYM19L40C141";"Moto lourde";"17"
"67 170 390";"B";"2023";"Métropole";"L3EKWAM1000Z298";"Moto lourde";"5"
"67 170 391";"A";"2023";"Métropole";"M10HMCVP002L920";"VT";"3"
"67 170 391";"B";"2023";"Métropole";"L3ETPHM2000N445";"Moto lourde";"10"
"67 170 392";"A";"2023";"Métropole";"N/A";"VT";"20"
"67 170 392";"B";"2023";"Métropole";"N10RENCT009Z584";"VU";"10"
"67 170 392";"C";"2023";"Métropole";"M10PGTVP082V454";"VT";"3"
"67 170 392";"D";"2023";"Métropole";"M10CTRVP002R679";"VT";"9"
"67 170 392";"E";"2023";"Métropole";"MRE5012EL452";"VT";"19"
"67 170 393";"A";"2023";"Métropole";"M10JT0VP0049460";"VT";"11"
"67 170 393";"B";"2023";"Métropole";"MSE5342KC377";"VT";"15"
"67 170 394";"B";"2023";"Métropole";"N/A";"Indéterminable";"N/A"
"67 170 395";"A";"2023";"Métropole";"MAL5601JZ528";"VT";"18"
"67 170 395";"B";"2023";"Métropole";"N30RENTR955G674";"PL";"3"
"67 170 396";"A";"2023";"Métropole";"M10FRDVP0585492";"VT";"8"
"67 170 397";"A";"2023";"Métropole";"M10CTRVP080A958";"VT";"2"
"67 170 397";"B";"2023";"Métropole";"N30RENTR518N004";"PL";"5"
"67 170 398";"A";"2023";"Métropole";"M10JT0VP0120576";"VT";"6"
"67 170 399";"A";"2023";"Métropole";"MMB76J2AM566";"VT";"19"
"67 170 400";"A";"2023";"Métropole";"N/A";"VT";"16"
"67 170 401";"A";"2023";"Métropole";"N10RENCTA482589";"VU";"2"
"67 170 401";"B";"2023";"Métropole";"M10CTRVP001S002";"VT";"11"
"67 170 401";"C";"2023";"Métropole";"M10FATVP026Y845";"VT";"6"
"67 170 402";"A";"2023";"Métropole";"VF1R98007634364";"Autres";"4"
"67 170 402";"B";"2023";"Métropole";"L3EBMWM2069C055";"Moto lourde";"1"
"67 170 403";"A";"2023";"Métropole";" M30KKATCM11W74";"TC";"2"
"67 170 404";"A";"2023";"Métropole";"M10RENVP4365371";"VT";"8"
"67 170 405";"A";"2023";"Métropole";"MPE5201K1546";"VT";"21"
"67 170 406";"A";"2023";"Métropole";"M10RENVP447Z997";"VT";"7"
"67 170 406";"B";"2023";"Métropole";"MPL54B6MD400";"VT";"17"
"67 170 407";"A";"2023";"Métropole";"L3EYAMM2000Z814";"Moto lourde";"6"
"67 170 408";"A";"2023";"Métropole";"N10MC3CT229B403";"VU";"1"
"67 170 408";"B";"2023";"Métropole";"N/A";"PL";"5"
"67 170 409";"A";"2023";"Métropole";"N30RENTR5190670";"PL";"6"
"67 170 409";"B";"2023";"Métropole";"MFD52E2UP209";"VT";"15"
"67 170 410";"A";"2023";"Métropole";"MRE3201EL696";"VT";"23"
"67 170 410";"B";"2023";"Métropole";"M10FATVP0726128";"VT";"8"
"67 170 411";"A";"2023";"Métropole";"M10JT0VP0036131";"VT";"11"
"67 170 412";"A";"2023";"Métropole";"M10PGTVP0448882";"VT";"7"
"67 170 413";"A";"2023";"Métropole";"MRE1312ER016";"VT";"20"
"67 170 413";"B";"2023";"Métropole";"N10PGTCT192P977";"VU";"0"
"67 170 414";"A";"2023";"Métropole";"L1EPGGCL001Z207";"Cyclo";"1"
"67 170 414";"B";"2023";"Métropole";"L1ERDECL000J169";"Cyclo";"9"
"67 170 415";"A";"2023";"Métropole";"N/A";"VT";"17"
"67 170 415";"B";"2023";"Métropole";"MPE1101KJ222";"VT";"23"
"67 170 416";"A";"2023";"Métropole";"M10CTRVP005Z587";"VT";"8"
"67 170 417";"B";"2023";"Métropole";"N/A";"VT";"10"
"67 170 418";"A";"2023";"Métropole";"MBM7922AA882";"VT";"18"
"67 170 419";"A";"2023";"Métropole";"L6EMCC4M000L578";"Autres";"2"
"67 170 419";"B";"2023";"Métropole";"L3ETPHM2000J210";"Moto lourde";"12"
"67 170 420";"A";"2023";"Métropole";"L3EHNDML000M601";"Moto légère";"9"
"67 170 420";"B";"2023";"Métropole";"N/A";"PL";"1"
"67 170 422";"A";"2023";"Métropole";"M10NSSVP000H685";"VT";"11"
"67 170 423";"A";"2023";"Métropole";"N/A";"VU";"7"
"67 170 424";"A";"2023";"Métropole";"L3EKTMM10009238";"Moto lourde";"5"
"67 170 424";"B";"2023";"Métropole";"MPE5214TN746";"VT";"13"
"67 170 425";"A";"2023";"Métropole";"N/A";"VT";"N/A"
"67 170 425";"B";"2023";"Métropole";"LJH1AL40Y161";"Moto lourde";"12"
"67 170 426";"A";"2023";"Métropole";"N/A";"VU";"16"
"67 170 426";"B";"2023";"Métropole";"MPE7312V5617";"VT";"14"
"67 170 427";"A";"2023";"Métropole";"MAU49C2GG494";"VT";"18"
"67 170 427";"B";"2023";"Métropole";"N/A";"VU";"21"
"67 170 427";"C";"2023";"Métropole";"M10RENVP003L845";"VT";"12"
"67 170 428";"A";"2023";"Métropole";"MRE1312EB000";"VT";"22"
"67 170 429";"A";"2023";"Métropole";"MFD5274S2026";"VT";"22"
"67 170 430";"A";"2023";"Métropole";"VF1JM0GD6325000";"VT";"18"
"67 170 431";"A";"2023";"Métropole";"L5EKYMTM0003772";"Moto lourde";"0"
"67 170 432";"A";"2023";"Métropole";"MPE5113CN448";"VT";"15"
"67 170 432";"B";"2023";"Métropole";"N/A";"Autres";"N/A"
"67 170 433";"A";"2023";"Métropole";"N10RENCT498B980";"VU";"3"
"67 170 434";"A";"2023";"Métropole";"MCT5002PY980";"VT";"15"
"67 170 435";"A";"2023";"Métropole";"MCT5306HF457";"VT";"23"
"67 170 436";"A";"2023";"Métropole";"MCT5202SY896";"VT";"17"
"67 170 436";"B";"2023";"Métropole";"L3EYAMML000X089";"Moto légère";"12"
"67 170 437";"A";"2023";"Métropole";"MPE000ADK129";"VT";"25"
"67 170 437";"B";"2023";"Métropole";"L3EHNDM10008995";"Moto lourde";"3"
"67 170 438";"A";"2023";"Métropole";"N/A";"VT";"14"
"67 170 439";"A";"2023";"Métropole";"MHY5222UJ290";"VT";"16"
"67 170 440";"A";"2023";"Métropole";"M10CTRVP001R231";"VT";"11"
"67 170 440";"B";"2023";"Métropole";"N10RENCTA768109";"VU";"N/A"
"67 170 441";"A";"2023";"Métropole";"M10VWGVPH14W729";"VT";"8"
"67 170 442";"A";"2023";"Métropole";"N30VLVTRDG1T325";"PL";"3"
"67 170 442";"B";"2023";"Métropole";"N/A";"VU";"2"
"67 170 443";"A";"2023";"Métropole";"N10RENCT500J828";"VU";"5"
"67 170 443";"B";"2023";"Métropole";"N/A";"Moto lourde";"22"
"67 170 444";"A";"2023";"Métropole";"N/A";"Autres";"24"
"67 170 444";"B";"2023";"Métropole";"L1EEGSCL000L035";"Cyclo";"3"
"67 170 445";"A";"2023";"Métropole";"M10RENVP551R108";"VT";"5"
"67 170 446";"A";"2023";"Métropole";"L5EPGGTM001U368";"Moto lourde";"0"
"67 170 447";"A";"2023";"Métropole";"N/A";"Moto lourde";"N/A"
"67 170 448";"A";"2023";"Métropole";"L1EPGTCL000E404";"Cyclo";"9"
"67 170 448";"C";"2023";"Métropole";"LPE91C10C401";"Cyclo";"N/A"
"67 170 449";"A";"2023";"Métropole";"L3EFANML000F053";"Moto légère";"2"
"67 170 450";"A";"2023";"Métropole";"LYM1AN40F177";"Moto lourde";"18"
"67 170 451";"A";"2023";"Métropole";"N/A";"Moto lourde";"0"
"67 170 451";"B";"2023";"Métropole";"MPE5204CE780";"VT";"9"
"67 170 451";"C";"2023";"Métropole";"N/A";"VT";"15"
"67 170 452";"A";"2023";"Métropole";"N/A";"PL";"N/A"
"67 170 453";"A";"2023";"Métropole";"LJH1AM40S093";"Moto lourde";"18"
"67 170 453";"B";"2023";"Métropole";"MPE5515M8221";"VT";"17"
"67 170 454";"A";"2023";"Métropole";"M10CTRVP000R717";"VT";"12"
"67 170 455";"A";"2023";"Métropole";"N/A";"Moto lourde";"20"
"67 170 456";"A";"2023";"Métropole";"L3EBETML000H182";"Moto légère";"4"
"67 170 457";"Z";"2023";"Métropole";"N/A";"Moto légère";"N/A"
"67 170 458";"B";"2023";"Métropole";"M10CTRVP0028696";"VT";"10"
"67 170 459";"A";"2023";"Métropole";"L3EKWAM20002178";"Moto lourde";"8"
"67 170 460";"A";"2023";"Métropole";"N/A";"VT";"14"
"67 170 460";"B";"2023";"Métropole";"N/A";"VT";"8"
"67 170 461";"A";"2023";"Métropole";"L3EKWAM1000Z298";"Moto lourde";"3"
"67 170 462";"A";"2023";"Métropole";"MCT5212SJ237";"VT";"15"
"67 170 462";"B";"2023";"Métropole";"MCT5002PY980";"VT";"16"
"67 170 462";"C";"2023";"Métropole";"M10RENVP001R173";"VT";"12"
"67 170 463";"A";"2023";"Métropole";"N/A";"VT";"15"
"67 170 463";"B";"2023";"Métropole";"N/A";"VT";"11"
"67 170 464";"A";"2023";"Métropole";"M10RENVP551U112";"VT";"5"
"67 170 465";"A";"2023";"Métropole";"MPE5312T6274";"VT";"17"
"67 170 466";"A";"2023";"Métropole";"M10RENVP491Z371";"VT";"7"
"67 170 466";"B";"2023";"Métropole";"M10FRDVP025A203";"VT";"9"
"67 170 467";"A";"2023";"Métropole";"MAU87H4T8692";"VT";"15"
"67 170 468";"A";"2023";"Métropole";"M10HMCVP002W022";"VT";"6"
"67 170 468";"B";"2023";"Métropole";"M10PGTVP056Z254";"VT";"4"
"67 170 469";"A";"2023";"Métropole";"M10LEXVP002E411";"VT";"3"
"67 170 469";"B";"2023";"Métropole";"L1EPGGCL0002926";"Cyclo";"2"
"67 170 470";"A";"2023";"Métropole";"N/A";"VT";"17"
"67 170 471";"A";"2023";"Métropole";"MJT1072VJ501";"VT";"15"
"67 170 472";"A";"2023";"Métropole";"MRE3301E3898";"VT";"22"
"67 170 472";"B";"2023";"Métropole";"M10CTRVP001G317";"VT";"11"
"67 170 473";"A";"2023";"Métropole";"N/A";"VU";"9"
"67 170 473";"B";"2023";"Métropole";"N/A";"Cyclo";"3"
"67 170 474";"A";"2023";"Métropole";"N/A";"VU";"26"
"67 170 475";"A";"2023";"Métropole";"M10DACVP001L355";"VT";"4"
"67 170 476";"B";"2023";"Métropole";"M10DACVP000C153";"VT";"11"
"67 170 477";"A";"2023";"Métropole";"MFD5291SA232";"VT";"20"
"67 170 477";"B";"2023";"Métropole";"N/A";"Cyclo";"19"
"67 170 478";"A";"2023";"Métropole";"N/A";"VT";"0"
"67 170 479";"A";"2023";"Métropole";"MPE1702AK596";"VT";"22"
"67 170 480";"A";"2023";"Métropole";"M10NSSVP030J473";"VT";"6"
"67 170 481";"A";"2023";"DOM";"LMP21C10N026";"Cyclo";"12"
"67 170 482";"A";"2023";"Métropole";"M10DACVP000B673";"VT";"9"
"67 170 482";"B";"2023";"Métropole";"L3EBMWM1069V075";"Moto lourde";"1"
"67 170 483";"A";"2023";"Métropole";"L3EHDAM20008267";"Moto lourde";"8"
